order_id,supplier_id,product_id,order_date,quantity,expected_delivery,order_status
3846,11,145,2025-03-08,261,2025-03-13,Cancelled
3847,19,50,2024-11-14,84,2024-11-18,Shipped
3848,5,83,2026-04-05,152,2026-04-20,Cancelled
3849,6,90,2025-07-14,264,2025-07-24,Confirmed
3850,19,53,2025-07-05,294,2025-07-11,Delivered
3851,10,76,2024-09-12,135,2024-09-27,Cancelled
3852,6,34,2025-03-12,244,2025-03-26,Pending
3853,16,60,2025-02-17,204,2025-02-28,Shipped
3854,5,90,2024-12-19,169,2025-01-02,Confirmed
3855,18,131,2025-02-21,79,2025-03-08,Cancelled
3856,17,150,2026-04-08,119,2026-04-16,Pending
3857,19,118,2024-09-11,254,2024-09-17,Shipped
3858,9,75,2024-08-11,22,2024-08-20,Pending
3859,18,75,2024-09-07,243,2024-09-15,Cancelled
3860,19,18,2025-01-15,203,2025-01-17,Shipped
3861,3,55,2026-01-21,237,2026-02-01,Delivered
3862,19,43,2024-10-13,85,2024-10-26,Confirmed
3863,3,1,2025-06-06,109,2025-06-14,Shipped
3864,8,143,2025-07-09,164,2025-07-24,Pending
3865,9,125,2025-04-04,175,2025-04-19,Pending
3866,20,89,2025-09-19,258,2025-10-01,Pending
3867,20,72,2025-10-18,244,2025-10-24,Pending
3868,14,86,2026-04-27,151,2026-05-10,Delivered
3869,10,9,2026-07-14,43,2026-07-18,Delivered
3870,1,52,2025-01-09,295,2025-01-11,Shipped
3871,10,125,2026-03-08,247,2026-03-18,Confirmed
3872,16,128,2025-04-03,287,2025-04-05,Pending
3873,13,17,2025-04-27,89,2025-05-11,Cancelled
3874,1,52,2026-02-23,7,2026-02-28,Shipped
3875,1,55,2026-07-04,139,2026-07-15,Cancelled
3876,9,34,2025-05-05,92,2025-05-09,Delivered
3877,3,26,2024-08-18,94,2024-08-23,Cancelled
3878,8,9,2025-10-20,160,2025-10-30,Pending
3879,11,126,2026-05-10,143,2026-05-25,Cancelled
3880,19,75,2025-09-15,49,2025-09-18,Confirmed
3881,14,97,2024-07-26,130,2024-08-05,Confirmed
3882,18,53,2026-06-18,197,2026-06-29,Confirmed
3883,19,17,2024-12-21,209,2024-12-28,Confirmed
3884,4,87,2025-03-19,51,2025-04-03,Delivered
3885,9,7,2025-07-02,105,2025-07-13,Cancelled
3886,5,71,2026-04-30,68,2026-05-03,Confirmed
3887,16,22,2024-10-04,33,2024-10-07,Delivered
3888,4,85,2026-07-01,30,2026-07-06,Confirmed
3889,1,2,2025-06-20,44,2025-06-24,Delivered
3890,3,49,2024-10-26,13,2024-10-29,Shipped
3891,18,124,2026-03-23,61,2026-03-26,Cancelled
3892,19,2,2025-03-27,277,2025-04-05,Confirmed
3893,20,9,2025-05-09,60,2025-05-12,Confirmed
3894,19,5,2024-12-22,191,2024-12-30,Confirmed
3895,2,88,2026-04-16,261,2026-04-27,Shipped
3896,1,146,2024-12-20,139,2024-12-24,Pending
3897,16,40,2025-06-09,96,2025-06-20,Delivered
3898,18,99,2026-04-13,54,2026-04-26,Pending
3899,17,82,2024-09-26,22,2024-10-11,Confirmed
3900,6,22,2024-11-15,16,2024-11-28,Delivered
3901,1,7,2024-11-08,142,2024-11-21,Confirmed
3902,2,101,2025-03-26,267,2025-04-03,Pending
3903,12,43,2025-07-14,72,2025-07-20,Pending
3904,19,91,2025-11-29,36,2025-12-12,Cancelled
3905,9,78,2024-09-15,37,2024-09-18,Cancelled
3906,19,107,2026-06-21,180,2026-07-06,Delivered
3907,11,92,2026-04-19,187,2026-04-26,Pending
3908,20,102,2026-06-29,33,2026-07-12,Cancelled
3909,17,121,2024-08-01,269,2024-08-16,Shipped
3910,7,34,2025-05-22,213,2025-05-28,Pending
3911,6,22,2024-12-11,86,2024-12-15,Cancelled
3912,18,43,2024-09-18,197,2024-10-03,Pending
3913,11,40,2026-05-18,107,2026-05-28,Cancelled
3914,15,99,2024-12-19,48,2024-12-21,Pending
3915,13,115,2025-04-28,71,2025-04-30,Shipped
3916,16,121,2025-10-01,127,2025-10-15,Shipped
3917,14,17,2025-01-30,176,2025-02-01,Pending
3918,14,4,2024-09-01,300,2024-09-13,Delivered
3919,6,57,2025-11-18,48,2025-11-26,Pending
3920,1,61,2025-05-31,278,2025-06-02,Shipped
3921,14,125,2025-11-07,48,2025-11-13,Cancelled
3922,1,77,2025-08-11,144,2025-08-21,Delivered
3923,19,37,2025-01-06,117,2025-01-16,Confirmed
3924,8,96,2025-10-06,43,2025-10-21,Pending
3925,20,84,2026-06-23,163,2026-07-07,Shipped
3926,15,126,2026-01-05,67,2026-01-10,Cancelled
3927,5,123,2024-08-05,90,2024-08-09,Confirmed
3928,20,28,2025-09-19,228,2025-09-30,Pending
3929,7,18,2026-04-15,277,2026-04-27,Shipped
3930,16,124,2024-12-30,227,2025-01-12,Pending
3931,11,13,2025-02-14,6,2025-02-18,Shipped
3932,4,41,2026-04-28,168,2026-04-30,Confirmed
3933,9,124,2026-07-01,291,2026-07-05,Shipped
3934,2,141,2026-05-17,119,2026-05-25,Pending
3935,14,78,2026-03-21,251,2026-04-01,Confirmed
3936,7,111,2026-01-05,58,2026-01-20,Delivered
3937,13,8,2026-04-27,107,2026-05-12,Pending
3938,2,107,2024-10-28,119,2024-11-07,Cancelled
3939,17,109,2025-05-19,101,2025-05-27,Confirmed
3940,6,145,2024-07-18,265,2024-07-28,Delivered
3941,7,110,2026-04-13,83,2026-04-16,Shipped
3942,6,128,2024-08-01,273,2024-08-12,Delivered
3943,8,39,2026-01-28,255,2026-02-02,Pending
3944,14,47,2024-08-17,6,2024-09-01,Shipped
3945,4,13,2025-06-04,70,2025-06-16,Cancelled
3946,1,18,2025-07-26,297,2025-08-08,Pending
3947,14,70,2026-06-23,104,2026-06-29,Cancelled
3948,12,43,2025-05-12,241,2025-05-27,Delivered
3949,18,21,2024-10-24,219,2024-10-28,Shipped
3950,4,131,2026-01-12,107,2026-01-27,Delivered
3951,2,2,2026-02-14,136,2026-02-26,Delivered
3952,16,124,2024-12-13,39,2024-12-20,Delivered
3953,10,36,2026-02-24,243,2026-02-26,Confirmed
3954,1,132,2026-06-27,111,2026-07-07,Pending
3955,3,113,2026-05-13,136,2026-05-20,Cancelled
3956,15,24,2026-02-11,193,2026-02-22,Delivered
3957,14,17,2025-01-02,36,2025-01-09,Confirmed
3958,17,107,2024-11-18,229,2024-11-24,Shipped
3959,6,3,2026-04-09,66,2026-04-22,Delivered
3960,4,20,2024-11-28,92,2024-12-09,Shipped
3961,19,148,2025-06-02,100,2025-06-09,Cancelled
3962,15,48,2026-05-25,118,2026-05-27,Confirmed
3963,3,30,2026-01-17,221,2026-01-22,Shipped
3964,8,115,2024-11-14,43,2024-11-25,Confirmed
3965,12,57,2026-03-04,170,2026-03-08,Cancelled
3966,11,147,2024-11-26,225,2024-12-09,Confirmed
3967,6,40,2024-10-14,266,2024-10-28,Pending
3968,7,5,2024-12-09,205,2024-12-16,Cancelled
3969,1,65,2025-11-30,122,2025-12-13,Delivered
3970,16,30,2026-02-27,109,2026-03-13,Delivered
3971,5,12,2026-04-13,26,2026-04-17,Confirmed
3972,3,14,2026-03-11,256,2026-03-21,Confirmed
3973,18,51,2025-06-28,178,2025-07-06,Pending
3974,7,66,2025-02-27,5,2025-03-07,Delivered
3975,8,11,2024-11-28,190,2024-12-06,Shipped
3976,3,42,2025-08-14,244,2025-08-19,Cancelled
3977,11,50,2024-09-28,267,2024-10-11,Shipped
3978,9,62,2024-09-10,177,2024-09-23,Pending
3979,16,112,2026-05-09,287,2026-05-22,Cancelled
3980,9,32,2026-03-13,239,2026-03-25,Cancelled
3981,14,19,2025-03-06,116,2025-03-11,Confirmed
3982,7,125,2025-08-11,55,2025-08-24,Shipped
3983,12,61,2026-03-20,292,2026-03-26,Confirmed
3984,2,23,2026-03-10,249,2026-03-20,Shipped
3985,16,144,2025-08-08,268,2025-08-23,Shipped
3986,12,143,2025-12-27,132,2026-01-07,Cancelled
3987,8,7,2024-12-10,145,2024-12-16,Delivered
3988,10,75,2026-02-09,214,2026-02-14,Cancelled
3989,13,150,2026-01-28,137,2026-02-10,Delivered
3990,2,130,2025-11-09,63,2025-11-12,Shipped
3991,18,68,2026-01-23,195,2026-02-04,Pending
3992,8,139,2026-02-18,157,2026-02-28,Delivered
3993,16,29,2026-05-26,99,2026-06-04,Shipped
3994,19,27,2025-06-01,32,2025-06-12,Pending
3995,13,96,2024-12-06,212,2024-12-19,Delivered
3996,13,107,2026-02-17,215,2026-02-23,Delivered
3997,2,136,2024-07-24,284,2024-08-08,Delivered
3998,18,65,2024-12-20,27,2024-12-24,Confirmed
3999,7,102,2026-04-02,27,2026-04-13,Shipped
4000,18,62,2026-07-15,47,2026-07-30,Confirmed
4001,13,125,2026-05-03,144,2026-05-08,Delivered
4002,15,31,2025-08-17,125,2025-08-24,Confirmed
4003,3,58,2024-08-15,149,2024-08-27,Cancelled
4004,18,32,2024-12-13,178,2024-12-24,Cancelled
4005,17,63,2026-07-10,197,2026-07-12,Delivered
4006,6,38,2026-02-15,85,2026-03-02,Confirmed
4007,10,61,2026-02-01,242,2026-02-09,Confirmed
4008,7,89,2026-02-06,293,2026-02-18,Delivered
4009,10,104,2025-08-24,18,2025-09-05,Pending
4010,17,32,2024-09-30,215,2024-10-11,Cancelled
4011,10,59,2024-12-27,298,2025-01-04,Confirmed
4012,1,109,2024-09-16,40,2024-09-22,Pending
4013,8,124,2025-07-18,60,2025-07-25,Pending
4014,5,139,2025-10-08,149,2025-10-21,Cancelled
4015,18,120,2025-09-25,267,2025-10-06,Cancelled
4016,13,98,2025-01-13,146,2025-01-21,Shipped
4017,14,110,2025-01-23,242,2025-02-07,Confirmed
4018,14,78,2025-11-16,187,2025-11-28,Delivered
4019,19,22,2024-09-28,287,2024-09-30,Delivered
4020,13,96,2025-05-31,291,2025-06-03,Shipped
4021,1,94,2025-01-12,94,2025-01-26,Pending
4022,12,53,2025-11-14,199,2025-11-27,Cancelled
4023,13,102,2025-03-04,204,2025-03-19,Pending
4024,9,84,2025-12-01,168,2025-12-08,Shipped
4025,18,150,2024-09-24,136,2024-09-29,Pending
4026,11,22,2025-04-23,98,2025-04-30,Confirmed
4027,2,109,2025-06-07,73,2025-06-20,Shipped
4028,12,32,2026-02-25,190,2026-03-10,Cancelled
4029,5,57,2024-08-19,87,2024-08-22,Pending
4030,9,3,2026-03-09,255,2026-03-22,Delivered
4031,5,8,2025-07-24,75,2025-07-30,Shipped
4032,9,90,2025-03-23,229,2025-03-29,Pending
4033,5,100,2026-03-18,39,2026-03-30,Shipped
4034,13,111,2024-08-14,109,2024-08-23,Confirmed
4035,3,39,2025-07-31,161,2025-08-12,Confirmed
4036,19,140,2025-07-21,234,2025-07-29,Confirmed
4037,15,118,2025-03-13,61,2025-03-17,Delivered
4038,15,134,2025-12-14,249,2025-12-18,Delivered
4039,14,122,2025-12-24,197,2026-01-07,Cancelled
4040,7,45,2025-08-23,288,2025-09-06,Pending
4041,11,85,2025-04-21,179,2025-05-01,Cancelled
4042,17,38,2025-04-14,57,2025-04-28,Delivered
4043,18,1,2026-07-12,142,2026-07-17,Cancelled
4044,8,124,2024-12-11,15,2024-12-13,Cancelled
4045,2,80,2026-02-02,131,2026-02-06,Delivered
4046,2,148,2025-12-28,59,2026-01-01,Confirmed
4047,19,111,2025-02-11,276,2025-02-26,Confirmed
4048,13,136,2025-05-01,208,2025-05-14,Delivered
4049,4,61,2025-06-09,169,2025-06-11,Shipped
4050,6,121,2024-07-24,212,2024-07-27,Cancelled
4051,3,42,2026-06-07,175,2026-06-10,Delivered
4052,12,65,2026-05-08,173,2026-05-17,Cancelled
4053,17,72,2025-09-18,5,2025-09-25,Cancelled
4054,18,58,2025-08-19,8,2025-08-21,Confirmed
4055,14,19,2025-06-21,131,2025-06-29,Cancelled
4056,13,116,2024-10-11,143,2024-10-21,Delivered
4057,13,132,2024-11-08,21,2024-11-20,Shipped
4058,18,136,2025-02-08,208,2025-02-12,Delivered
4059,8,59,2024-08-09,290,2024-08-22,Cancelled
4060,12,146,2026-06-05,284,2026-06-11,Shipped
4061,17,21,2025-04-07,252,2025-04-10,Shipped
4062,12,98,2025-10-12,48,2025-10-19,Pending
4063,15,93,2025-06-18,157,2025-06-26,Cancelled
4064,8,44,2025-03-11,155,2025-03-19,Cancelled
4065,7,130,2025-07-24,29,2025-08-08,Pending
4066,16,131,2025-03-20,266,2025-03-29,Delivered
4067,14,140,2025-05-18,299,2025-05-27,Delivered
4068,10,21,2026-05-04,37,2026-05-12,Delivered
4069,16,30,2025-05-28,114,2025-06-08,Cancelled
4070,7,107,2025-02-14,237,2025-02-25,Delivered
4071,18,146,2025-01-13,292,2025-01-25,Shipped
4072,20,138,2025-12-24,265,2026-01-01,Pending
4073,16,86,2025-10-01,104,2025-10-11,Cancelled
4074,11,125,2026-04-09,23,2026-04-21,Shipped
4075,18,1,2024-07-19,245,2024-07-27,Pending
4076,11,136,2025-02-04,255,2025-02-08,Delivered
4077,14,57,2025-12-20,294,2025-12-29,Shipped
4078,20,117,2026-02-19,29,2026-02-27,Shipped
4079,4,49,2025-12-28,123,2026-01-12,Pending
4080,16,118,2025-07-29,97,2025-08-01,Confirmed
4081,14,68,2026-04-01,22,2026-04-04,Cancelled
4082,19,96,2025-03-07,265,2025-03-16,Pending
4083,1,40,2024-09-12,66,2024-09-14,Pending
4084,18,2,2025-12-12,203,2025-12-24,Confirmed
4085,3,30,2025-05-11,88,2025-05-14,Confirmed
4086,20,93,2024-10-05,255,2024-10-07,Delivered
4087,16,125,2026-05-26,27,2026-06-07,Delivered
4088,1,22,2024-10-18,14,2024-10-26,Shipped
4089,1,132,2026-05-27,75,2026-06-05,Cancelled
4090,14,4,2025-02-21,35,2025-03-01,Delivered
4091,1,58,2025-03-04,122,2025-03-11,Delivered
4092,3,115,2025-05-23,243,2025-05-25,Confirmed
4093,19,74,2024-09-14,209,2024-09-21,Delivered
4094,18,31,2024-09-20,67,2024-10-05,Shipped
4095,14,110,2025-09-07,204,2025-09-16,Cancelled
4096,6,37,2024-12-15,203,2024-12-18,Pending
4097,13,20,2025-01-28,166,2025-02-12,Delivered
4098,10,37,2026-06-14,48,2026-06-16,Shipped
4099,2,109,2024-11-28,114,2024-12-05,Delivered
4100,20,35,2026-04-01,133,2026-04-03,Cancelled
4101,8,110,2026-05-04,28,2026-05-17,Delivered
4102,2,135,2024-12-18,48,2024-12-23,Pending
4103,16,122,2025-03-23,90,2025-03-29,Shipped
4104,7,131,2026-01-10,88,2026-01-20,Delivered
4105,12,35,2025-04-14,86,2025-04-21,Cancelled
4106,19,112,2025-03-13,297,2025-03-20,Shipped
4107,20,58,2025-12-02,269,2025-12-07,Confirmed
4108,18,108,2025-08-11,51,2025-08-14,Pending
4109,18,130,2026-02-19,237,2026-02-26,Shipped
4110,17,94,2025-05-12,128,2025-05-20,Shipped
4111,4,59,2025-12-03,281,2025-12-14,Delivered
4112,12,100,2025-06-08,261,2025-06-19,Pending
4113,12,66,2026-02-19,69,2026-03-05,Shipped
4114,20,8,2025-10-28,142,2025-11-01,Delivered
4115,14,98,2025-09-30,218,2025-10-12,Pending
4116,18,82,2025-05-24,271,2025-05-27,Confirmed
4117,2,114,2024-12-05,209,2024-12-12,Delivered
4118,2,142,2025-06-26,217,2025-06-29,Confirmed
4119,9,141,2026-05-15,30,2026-05-30,Cancelled
4120,3,11,2026-01-11,117,2026-01-23,Delivered
4121,6,19,2026-02-04,300,2026-02-09,Delivered
4122,15,37,2025-07-21,199,2025-07-29,Shipped
4123,15,6,2024-10-06,71,2024-10-11,Shipped
4124,7,142,2025-10-07,272,2025-10-14,Cancelled
4125,10,3,2024-12-18,31,2024-12-23,Cancelled
4126,18,114,2025-02-08,150,2025-02-10,Cancelled
4127,16,142,2026-06-25,253,2026-06-30,Confirmed
4128,6,10,2024-11-13,239,2024-11-17,Shipped
4129,12,94,2024-08-01,66,2024-08-08,Shipped
4130,6,122,2025-10-15,128,2025-10-17,Shipped
4131,16,14,2024-09-08,215,2024-09-19,Confirmed
4132,20,51,2026-07-10,166,2026-07-17,Cancelled
4133,20,79,2025-07-04,96,2025-07-06,Pending
4134,16,121,2025-01-27,26,2025-01-30,Confirmed
4135,5,150,2025-06-01,240,2025-06-13,Cancelled
4136,1,122,2026-01-23,256,2026-01-30,Delivered
4137,3,68,2025-04-05,78,2025-04-10,Delivered
4138,9,13,2025-10-19,35,2025-10-26,Pending
4139,8,53,2024-12-29,11,2025-01-09,Delivered
4140,9,57,2025-10-27,165,2025-10-31,Pending
4141,14,95,2025-09-16,211,2025-09-20,Shipped
4142,10,81,2024-10-13,57,2024-10-23,Shipped
4143,6,126,2026-02-02,138,2026-02-15,Delivered
4144,16,142,2025-03-31,192,2025-04-04,Confirmed
4145,12,82,2025-01-06,220,2025-01-21,Shipped
4146,20,119,2025-11-09,228,2025-11-22,Confirmed
4147,16,105,2025-09-19,293,2025-10-04,Pending
4148,14,78,2025-06-10,249,2025-06-15,Pending
4149,5,23,2025-07-13,146,2025-07-15,Confirmed
4150,16,118,2025-08-07,104,2025-08-10,Confirmed
4151,5,126,2025-08-13,260,2025-08-26,Shipped
4152,13,110,2025-07-28,188,2025-08-09,Delivered
4153,4,34,2025-04-16,27,2025-04-24,Shipped
4154,4,54,2025-02-24,116,2025-02-26,Delivered
4155,13,123,2024-09-20,45,2024-09-28,Confirmed
4156,6,6,2025-06-06,180,2025-06-20,Shipped
4157,16,1,2025-08-12,126,2025-08-14,Pending
4158,20,41,2025-03-14,129,2025-03-22,Confirmed
4159,20,19,2025-03-01,85,2025-03-09,Shipped
4160,4,68,2026-03-16,57,2026-03-23,Cancelled
4161,3,137,2024-09-08,88,2024-09-21,Cancelled
4162,10,21,2024-07-17,165,2024-07-24,Confirmed
4163,16,93,2026-03-09,64,2026-03-20,Confirmed
4164,19,91,2025-11-21,232,2025-11-30,Confirmed
4165,13,131,2026-06-17,182,2026-06-26,Cancelled
4166,15,117,2025-12-14,81,2025-12-17,Shipped
4167,14,66,2025-08-04,204,2025-08-12,Confirmed
4168,6,28,2026-01-06,202,2026-01-19,Shipped
4169,7,125,2024-09-17,240,2024-09-25,Confirmed
4170,5,29,2024-12-19,236,2024-12-30,Confirmed
4171,8,55,2025-06-14,122,2025-06-18,Shipped
4172,18,107,2025-03-11,30,2025-03-20,Pending
4173,5,45,2026-01-31,235,2026-02-11,Cancelled
4174,13,128,2026-01-29,261,2026-02-02,Shipped
4175,7,49,2026-05-21,111,2026-05-24,Shipped
4176,13,20,2025-08-02,266,2025-08-16,Delivered
4177,6,76,2026-06-05,21,2026-06-10,Delivered
4178,11,127,2026-03-17,281,2026-03-21,Confirmed
4179,18,124,2026-01-02,69,2026-01-06,Cancelled
4180,12,148,2025-04-04,229,2025-04-07,Delivered
4181,17,24,2025-05-27,130,2025-06-01,Cancelled
4182,14,127,2026-02-20,114,2026-03-05,Pending
4183,5,80,2025-01-27,17,2025-02-02,Pending
4184,12,74,2026-01-11,270,2026-01-18,Delivered
4185,14,66,2026-01-07,260,2026-01-21,Cancelled
4186,4,134,2024-12-07,30,2024-12-10,Delivered
4187,4,121,2025-09-27,123,2025-10-09,Delivered
4188,16,62,2026-02-15,213,2026-03-01,Pending
4189,5,94,2025-12-30,13,2026-01-08,Cancelled
4190,10,71,2025-05-17,184,2025-05-27,Shipped
4191,18,145,2025-12-09,19,2025-12-24,Confirmed
4192,18,131,2025-12-28,265,2026-01-04,Shipped
4193,5,26,2026-06-23,63,2026-07-03,Cancelled
4194,14,34,2025-08-21,33,2025-08-26,Delivered
4195,15,121,2025-08-29,33,2025-09-05,Cancelled
4196,17,116,2024-10-25,167,2024-11-05,Delivered
4197,3,8,2025-04-19,225,2025-04-21,Cancelled
4198,8,22,2024-08-24,136,2024-09-05,Confirmed
4199,5,88,2025-07-24,139,2025-08-07,Confirmed
4200,19,113,2025-05-21,109,2025-06-03,Shipped
4201,13,53,2024-08-09,152,2024-08-23,Shipped
4202,10,80,2026-04-25,208,2026-05-05,Delivered
4203,12,121,2025-05-16,247,2025-05-24,Shipped
4204,5,129,2026-03-22,97,2026-04-06,Pending
4205,17,51,2025-07-26,174,2025-08-05,Shipped
4206,5,86,2025-03-19,175,2025-03-22,Confirmed
4207,3,25,2025-01-08,144,2025-01-22,Shipped
4208,20,37,2025-10-25,285,2025-11-02,Confirmed
4209,1,74,2025-03-15,157,2025-03-20,Confirmed
4210,11,59,2025-07-20,207,2025-07-29,Cancelled
4211,3,51,2025-09-06,247,2025-09-12,Delivered
4212,18,142,2026-02-07,225,2026-02-22,Confirmed
4213,10,115,2024-08-16,86,2024-08-25,Pending
4214,18,95,2024-12-03,65,2024-12-15,Confirmed
4215,16,143,2025-04-19,63,2025-04-25,Delivered
4216,11,36,2024-09-26,286,2024-10-06,Pending
4217,11,132,2025-08-09,54,2025-08-11,Pending
4218,12,10,2025-06-14,179,2025-06-24,Delivered
4219,19,97,2026-03-15,135,2026-03-27,Shipped
4220,15,32,2025-07-29,76,2025-08-05,Cancelled
4221,8,90,2025-12-02,286,2025-12-09,Pending
4222,2,91,2026-03-14,201,2026-03-27,Cancelled
4223,16,63,2025-11-10,100,2025-11-14,Shipped
4224,12,128,2025-03-06,295,2025-03-19,Pending
4225,19,88,2026-01-20,18,2026-01-25,Cancelled
4226,5,4,2024-07-22,296,2024-08-02,Shipped
4227,5,42,2025-07-13,163,2025-07-15,Delivered
4228,8,130,2024-10-13,184,2024-10-22,Delivered
4229,4,44,2025-01-16,139,2025-01-26,Confirmed
4230,14,124,2026-07-06,262,2026-07-21,Delivered
4231,10,26,2024-08-19,300,2024-08-31,Pending
4232,11,20,2024-11-02,130,2024-11-06,Delivered
4233,6,149,2025-08-29,94,2025-08-31,Confirmed
4234,3,23,2024-07-15,30,2024-07-18,Pending
4235,15,25,2025-07-17,264,2025-07-26,Cancelled
4236,18,146,2025-11-30,280,2025-12-02,Pending
4237,14,110,2026-01-08,197,2026-01-21,Shipped
4238,6,59,2024-10-05,199,2024-10-17,Confirmed
4239,18,132,2025-09-29,217,2025-10-10,Shipped
4240,2,96,2025-08-15,256,2025-08-29,Confirmed
4241,9,7,2026-04-13,139,2026-04-17,Shipped
4242,20,119,2026-02-09,292,2026-02-23,Confirmed
4243,12,45,2026-06-16,263,2026-06-30,Delivered
4244,20,85,2025-03-02,159,2025-03-07,Shipped
4245,7,143,2026-04-20,193,2026-05-04,Shipped
4246,15,127,2026-02-21,100,2026-03-05,Pending
4247,12,140,2026-04-23,6,2026-04-27,Shipped
4248,1,109,2025-05-31,144,2025-06-03,Shipped
4249,3,118,2025-11-05,255,2025-11-12,Pending
4250,4,57,2025-10-29,68,2025-11-08,Shipped
4251,4,2,2025-04-21,23,2025-04-23,Pending
4252,15,65,2025-04-26,128,2025-04-30,Cancelled
4253,11,20,2026-03-26,190,2026-04-09,Cancelled
4254,15,117,2025-03-18,88,2025-04-02,Pending
4255,2,108,2025-07-13,54,2025-07-21,Delivered
4256,2,74,2025-09-12,274,2025-09-23,Pending
4257,14,137,2024-08-10,258,2024-08-23,Cancelled
4258,5,108,2026-06-03,67,2026-06-17,Confirmed
4259,14,122,2025-05-13,183,2025-05-19,Cancelled
4260,19,123,2026-03-22,226,2026-03-31,Cancelled
4261,20,30,2024-12-03,180,2024-12-18,Shipped
4262,2,125,2025-04-12,206,2025-04-21,Confirmed
4263,18,19,2025-08-10,118,2025-08-18,Cancelled
4264,11,101,2024-08-11,261,2024-08-24,Shipped
4265,20,59,2025-01-21,272,2025-01-25,Delivered
4266,7,141,2024-11-29,165,2024-12-10,Delivered
4267,19,26,2025-12-03,160,2025-12-16,Delivered
4268,5,49,2025-08-06,215,2025-08-13,Confirmed
4269,17,98,2025-02-19,195,2025-03-06,Shipped
4270,14,63,2025-02-01,88,2025-02-05,Confirmed
4271,6,9,2026-02-25,188,2026-03-08,Confirmed
4272,1,84,2026-02-08,111,2026-02-14,Cancelled
4273,6,43,2025-10-06,67,2025-10-17,Delivered
4274,11,63,2025-06-04,51,2025-06-08,Cancelled
4275,18,90,2025-03-22,207,2025-04-03,Pending
4276,16,29,2026-01-03,111,2026-01-10,Cancelled
4277,13,61,2025-12-23,33,2025-12-25,Cancelled
4278,11,60,2025-04-13,127,2025-04-17,Cancelled
4279,8,30,2026-02-12,140,2026-02-22,Shipped
4280,2,143,2024-08-18,199,2024-08-28,Cancelled
4281,2,145,2026-03-18,36,2026-03-30,Confirmed
4282,16,14,2025-01-04,42,2025-01-12,Cancelled
4283,6,145,2025-07-27,282,2025-08-07,Delivered
4284,3,111,2025-10-03,21,2025-10-09,Delivered
4285,20,18,2025-05-31,276,2025-06-13,Confirmed
4286,12,22,2025-02-22,168,2025-03-09,Delivered
4287,8,103,2026-05-05,12,2026-05-12,Delivered
4288,13,104,2024-10-16,158,2024-10-25,Confirmed
4289,15,141,2025-11-30,282,2025-12-12,Cancelled
4290,8,7,2025-07-11,55,2025-07-17,Shipped
4291,1,121,2025-03-10,154,2025-03-18,Delivered
4292,6,123,2025-07-01,8,2025-07-10,Confirmed
4293,13,82,2025-09-24,50,2025-09-29,Delivered
4294,1,30,2025-06-22,84,2025-07-01,Cancelled
4295,3,86,2024-08-17,258,2024-09-01,Delivered
4296,1,56,2024-10-31,242,2024-11-12,Shipped
4297,17,137,2025-10-10,156,2025-10-23,Shipped
4298,19,39,2025-07-18,143,2025-07-25,Shipped
4299,6,50,2024-09-30,233,2024-10-14,Shipped
4300,9,138,2025-12-19,18,2026-01-03,Cancelled
4301,9,121,2025-06-06,15,2025-06-18,Cancelled
4302,16,42,2026-04-20,70,2026-05-03,Cancelled
4303,8,75,2025-01-01,58,2025-01-11,Cancelled
4304,14,74,2026-03-17,39,2026-03-25,Pending
4305,10,38,2024-11-06,251,2024-11-15,Confirmed
4306,10,1,2025-05-28,213,2025-05-30,Cancelled
4307,5,5,2025-06-03,129,2025-06-15,Cancelled
4308,1,106,2025-05-15,271,2025-05-21,Delivered
4309,18,93,2024-08-17,57,2024-08-25,Pending
4310,19,117,2026-01-12,290,2026-01-20,Cancelled
4311,17,125,2025-09-27,96,2025-10-02,Cancelled
4312,16,95,2026-03-02,152,2026-03-17,Shipped
4313,5,78,2026-05-01,87,2026-05-13,Pending
4314,20,68,2025-07-30,220,2025-08-08,Confirmed
4315,12,79,2026-01-07,25,2026-01-21,Delivered
4316,14,74,2025-02-21,217,2025-03-06,Cancelled
4317,3,9,2025-10-12,121,2025-10-17,Pending
4318,11,19,2025-01-28,112,2025-02-11,Confirmed
4319,17,125,2025-06-22,285,2025-07-02,Shipped
4320,7,36,2026-01-20,33,2026-01-25,Delivered
4321,14,76,2024-10-28,5,2024-11-09,Cancelled
4322,17,50,2026-02-17,280,2026-02-28,Cancelled
4323,19,25,2025-08-03,290,2025-08-17,Delivered
4324,7,145,2026-01-18,195,2026-02-02,Delivered
4325,6,57,2026-01-22,257,2026-01-26,Cancelled
4326,10,3,2024-11-15,18,2024-11-21,Pending
4327,10,63,2026-05-28,19,2026-06-10,Delivered
4328,12,150,2025-09-23,109,2025-09-29,Delivered
4329,17,96,2025-12-04,293,2025-12-07,Confirmed
4330,18,22,2026-01-30,12,2026-02-07,Delivered
4331,17,62,2026-01-31,298,2026-02-12,Confirmed
4332,2,17,2026-01-11,17,2026-01-24,Delivered
4333,6,17,2026-06-30,239,2026-07-07,Cancelled
4334,2,41,2026-04-25,42,2026-05-06,Pending
4335,9,148,2025-06-10,185,2025-06-20,Cancelled
4336,12,77,2025-07-01,79,2025-07-14,Shipped
4337,3,68,2025-05-27,291,2025-05-29,Confirmed
4338,3,104,2025-06-14,205,2025-06-22,Pending
4339,20,84,2025-02-26,135,2025-02-28,Shipped
